datetime;Level 101 (m);Level 102 (m);Level 103(m)
11/04/2024;0,8552;0,6753;1,0097
11/04/2024;0,8567;0,676;1,0107
11/04/2024;0,8574;0,6768;1,0115
11/04/2024;0,8571;0,6765;1,0109
11/04/2024;0,8567;0,676;1,0107
11/04/2024;0,8563;0,6753;1,0101
11/04/2024;0,8559;0,6751;1,0097
11/04/2024;0,8562;0,675;1,0097
11/04/2024;0,8563;0,6749;1,0096
11/04/2024;0,8565;0,6747;1,0026
11/04/2024;0,857;0,6753;1,0028
11/04/2024;0,8568;0,6747;1,0121
11/04/2024;0,8571;0,6744;1,0077
11/04/2024;0,857;0,6735;1,0082
11/04/2024;0,8579;0,6731;1,0107
11/04/2024;0,8597;0,6735;1,0162
11/04/2024;0,8605;0,6737;1,0168
11/04/2024;0,8613;0,6742;1,018
11/04/2024;0,8622;0,6742;1,0187
11/04/2024;0,8627;0,6746;1,0195
11/04/2024;0,8633;0,6746;1,0206
11/04/2024;0,8654;0,6758;1,0221
11/04/2024;0,8665;0,6764;1,0231
11/04/2024;0,8662;0,6761;1,0224
11/04/2024;0,8675;0,6767;1,0235
11/04/2024;0,8698;0,6777;1,0264
11/04/2024;0,8712;0,6785;1,0271
11/04/2024;0,8716;0,6784;1,027
11/04/2024;0,8731;0,6788;1,0283
11/04/2024;0,8737;0,6779;1,0273
11/04/2024;0,8766;0,678;1,028
11/04/2024;0,8809;0,6778;1,0301
11/04/2024;0,8872;0,6791;1,0313
11/04/2024;0,8925;0,6812;1,036
11/04/2024;0,8969;0,6826;1,0368
11/04/2024;0,9012;0,6838;1,0398
11/04/2024;0,9055;0,6849;1,0418
11/04/2024;0,9093;0,6863;1,0436
11/04/2024;0,9157;0,6882;1,0459
11/04/2024;0,9241;0,6909;1,0486
11/04/2024;0,9278;0,693;1,0508
11/04/2024;0,9325;0,6955;1,0526
11/04/2024;0,9361;0,6984;1,0542
11/04/2024;0,9384;0,7008;1,0555
11/04/2024;0,941;0,7043;1,0571
11/04/2024;0,9424;0,707;1,0581
11/04/2024;0,9438;0,7102;1,0593
11/04/2024;0,9457;0,7131;1,0603
11/04/2024;0,9463;0,7154;1,0605
11/04/2024;0,9473;0,7181;1,0614
11/04/2024;0,9486;0,7206;1,0618
11/04/2024;0,9514;0,724;1,0627
11/04/2024;0,9519;0,7264;1,063
11/04/2024;0,9535;0,7292;1,0639
11/04/2024;0,9534;0,7319;1,0645
11/04/2024;0,9532;0,7347;1,0651
11/04/2024;0,9525;0,7362;1,0643
11/04/2024;0,9539;0,7383;1,0645
11/04/2024;0,9549;0,7403;1,0649
11/04/2024;0,9557;0,7423;1,0652
11/04/2024;0,9561;0,744;1,0655
11/04/2024;0,9569;0,7463;1,0666
11/04/2024;0,9586;0,7489;1,0672
11/04/2024;0,9589;0,7505;1,0675
11/04/2024;0,959;0,7524;1,0674
11/04/2024;0,96;0,7548;1,0687
11/04/2024;0,9605;0,7563;1,0688
11/04/2024;0,9602;0,758;1,0686
11/04/2024;0,96;0,7595;1,0687
11/04/2024;0,9602;0,7614;1,0688
11/04/2024;0,9595;0,7626;1,0685
11/04/2024;0,9604;0,7645;1,0691
11/04/2024;0,961;0,7666;1,0697
11/04/2024;0,9626;0,7678;1,0697
11/04/2024;0,9636;0,7691;1,0697
11/04/2024;0,9637;0,7704;1,0697
11/04/2024;0,964;0,7724;1,0699
11/04/2024;0,9649;0,7742;1,0709
11/04/2024;0,9647;0,7758;1,0709
11/04/2024;0,9652;0,7778;1,0714
11/04/2024;0,9656;0,7796;1,0717
11/04/2024;0,9652;0,7809;1,0715
11/04/2024;0,9656;0,7827;1,0721
11/04/2024;0,9639;0,782;1,0709
11/04/2024;0,964;0,7829;1,0713
11/04/2024;0,9625;0,783;1,0705
11/04/2024;0,9628;0,7838;1,0706
11/04/2024;0,9618;0,7839;1,0703
11/04/2024;0,9618;0,7847;1,0706
11/04/2024;0,9612;0,7852;1,0704
11/04/2024;0,9604;0,7855;1,0704
11/04/2024;0,9601;0,7863;1,0708
11/04/2024;0,9583;0,7862;1,0702
11/04/2024;0,957;0,7867;1,0704
11/04/2024;0,9555;0,7864;1,0697
11/04/2024;0,9544;0,7867;1,0696
11/04/2024;0,9538;0,787;1,0697
11/04/2024;0,9512;0,7864;1,0693
11/04/2024;0,9493;0,786;1,0689
11/04/2024;0,9495;0,7849;1,0681
11/04/2024;0,9498;0,7846;1,0681
11/04/2024;0,9499;0,7841;1,0683
11/04/2024;0,9502;0,7841;1,0684
11/04/2024;0,95;0,7837;1,0686
11/04/2024;0,9503;0,7837;1,0685
11/04/2024;0,9495;0,7831;1,0686
11/04/2024;0,9487;0,7827;1,0682
11/04/2024;0,948;0,7821;1,0679
11/04/2024;0,9486;0,7821;1,068
11/04/2024;0,9485;0,7826;1,0682
11/04/2024;0,948;0,7821;1,068
11/04/2024;0,9474;0,7821;1,0679
11/04/2024;0,9473;0,7823;1,0683
11/04/2024;0,9463;0,782;1,068
11/04/2024;0,9462;0,7818;1,0681
11/04/2024;0,9454;0,7815;1,0676
11/04/2024;0,9453;0,7813;1,0679
11/04/2024;0,9449;0,7815;1,068
11/04/2024;0,9447;0,7815;1,0681
11/04/2024;0,9431;0,7807;1,0611
11/04/2024;0,9437;0,7808;1,0605
11/04/2024;0,9437;0,7808;1,0601
11/04/2024;0,9428;0,7802;1,0642
11/04/2024;0,9436;0,7805;1,0625
11/04/2024;0,9431;0,7805;1,0593
11/04/2024;0,9428;0,7801;1,062
11/04/2024;0,943;0,7804;1,0638
11/04/2024;0,9427;0,7804;1,0641
11/04/2024;0,9425;0,7802;1,0642
11/04/2024;0,9427;0,7804;1,0656
11/04/2024;0,9421;0,78;1,0643
11/04/2024;0,9427;0,7804;1,0649
11/04/2024;0,9422;0,7797;1,0661
11/04/2024;0,9426;0,7804;1,0631
11/04/2024;0,9423;0,7798;1,065
12/04/2024;0,9431;0,7801;1,0663
12/04/2024;0,9434;0,7803;1,0669
12/04/2024;0,9438;0,7804;1,0646
12/04/2024;0,9434;0,7799;1,0661
12/04/2024;0,9441;0,78;1,0676
12/04/2024;0,9442;0,78;1,0678
12/04/2024;0,945;0,78;1,0691
12/04/2024;0,9458;0,779;1,0691
12/04/2024;0,9468;0,7794;1,0698
12/04/2024;0,9481;0,7797;1,0707
12/04/2024;0,9485;0,7799;1,0719
12/04/2024;0,9504;0,7808;1,0722
12/04/2024;0,9515;0,7814;1,0729
12/04/2024;0,9539;0,783;1,0725
12/04/2024;0,9554;0,784;1,0687
12/04/2024;0,9564;0,7846;1,0722
12/04/2024;0,9577;0,7851;1,0733
12/04/2024;0,9588;0,7858;1,0743
12/04/2024;0,9584;0,7855;1,0739
12/04/2024;0,9586;0,7849;1,0741
12/04/2024;0,9603;0,7858;1,0751
12/04/2024;0,961;0,7855;1,0753
12/04/2024;0,9632;0,7865;1,0767
12/04/2024;0,9647;0,7874;1,0775
12/04/2024;0,9656;0,7875;1,0782
12/04/2024;0,9665;0,7879;1,0815
12/04/2024;0,9668;0,7874;1,0818
12/04/2024;0,9685;0,7882;1,0804
12/04/2024;0,9691;0,7879;1,0819
12/04/2024;0,9705;0,7882;1,0825
12/04/2024;0,9742;0,7901;1,0852
12/04/2024;0,9747;0,7902;1,085
12/04/2024;0,978;0,7919;1,0875
12/04/2024;0,9796;0,7929;1,0883
12/04/2024;0,9806;0,7929;1,0877
12/04/2024;0,9801;0,7915;1,0876
12/04/2024;0,9828;0,7919;1,0891
12/04/2024;0,9853;0,7929;1,0908
12/04/2024;0,9883;0,7944;1,0929
12/04/2024;0,99;0,7959;1,0937
12/04/2024;0,9906;0,7967;1,0941
12/04/2024;0,9914;0,797;1,0948
12/04/2024;0,9933;0,7985;1,0963
12/04/2024;0,9977;0,8019;1,0915
12/04/2024;0,9975;0,8027;1,0981
12/04/2024;0,9991;0,8038;1,099
12/04/2024;1,0013;0,8063;1,1008
12/04/2024;1,0023;0,8074;1,1013
12/04/2024;1,0037;0,8091;1,1025
12/04/2024;1,0051;0,8106;1,1034
12/04/2024;1,0055;0,8116;1,1039
12/04/2024;1,0065;0,8125;1,1044
12/04/2024;1,008;0,8142;1,1058
12/04/2024;1,008;0,8146;1,1059
12/04/2024;1,0088;0,8152;1,1065
12/04/2024;1,0093;0,8161;1,1071
12/04/2024;1,011;0,8175;1,1082
12/04/2024;1,0123;0,8191;1,1118
12/04/2024;1,0141;0,8207;1,1125
12/04/2024;1,0151;0,8219;1,1122
12/04/2024;1,0172;0,8239;1,1122
12/04/2024;1,0171;0,8245;1,1121
12/04/2024;1,0178;0,8253;1,1126
12/04/2024;1,0194;0,8267;1,1133
12/04/2024;1,0208;0,828;1,1141
12/04/2024;1,0211;0,8291;1,1146
12/04/2024;1,0228;0,8305;1,1153
12/04/2024;1,0224;0,8312;1,1158
12/04/2024;1,0226;0,8317;1,1155
12/04/2024;1,0236;0,8323;1,116
12/04/2024;1,0216;0,8326;1,1159
12/04/2024;1,0215;0,833;1,1161
12/04/2024;1,0211;0,8333;1,1161
12/04/2024;1,0213;0,8336;1,1164
12/04/2024;1,0214;0,8343;1,1166
12/04/2024;1,0233;0,8353;1,1174
12/04/2024;1,024;0,8356;1,1174
12/04/2024;1,026;0,8352;1,1173
12/04/2024;1,0243;0,8345;1,12
12/04/2024;1,0248;0,8357;1,1213
12/04/2024;1,0235;0,8355;1,121
12/04/2024;1,0225;0,8356;1,121
12/04/2024;1,0222;0,836;1,1227
12/04/2024;1,0238;0,8377;1,1259
12/04/2024;1,0253;0,8382;1,1273
12/04/2024;1,0251;0,8376;1,127
12/04/2024;1,0252;0,8375;1,127
12/04/2024;1,0263;0,8379;1,1276
12/04/2024;1,0273;0,8393;1,1291
12/04/2024;1,026;0,8384;1,1279
12/04/2024;1,0264;0,8382;1,1282
12/04/2024;1,0273;0,8386;1,1296
12/04/2024;1,0273;0,8385;1,1298
12/04/2024;1,027;0,8379;1,1294
12/04/2024;1,0266;0,8377;1,1296
12/04/2024;1,0268;0,8374;1,1301
12/04/2024;1,0264;0,8372;1,1297
12/04/2024;1,0264;0,8366;1,1298
12/04/2024;1,0261;0,8363;1,1297
12/04/2024;1,0253;0,8353;1,1291
12/04/2024;1,0244;0,8347;1,1284
12/04/2024;1,0258;0,8353;1,1299
12/04/2024;1,027;0,8359;1,1312
12/04/2024;1,028;0,8366;1,1328
12/04/2024;1,0207;0,8376;1,1332
12/04/2024;1,0219;0,8383;1,134
12/04/2024;1,0216;0,8384;1,1336
12/04/2024;1,0212;0,8376;1,1337
12/04/2024;1,0204;0,8371;1,1323
12/04/2024;1,0193;0,8361;1,1319
12/04/2024;1,0188;0,8354;1,1313
12/04/2024;1,0191;0,8348;1,1311
12/04/2024;1,0193;0,8349;1,1318
12/04/2024;1,019;0,8347;1,1319
12/04/2024;1,0202;0,8352;1,1328
12/04/2024;1,0192;0,8344;1,1321
12/04/2024;1,0192;0,8344;1,132
12/04/2024;1,0186;0,8338;1,1318
12/04/2024;1,019;0,8341;1,1324
12/04/2024;1,0196;0,8343;1,133
12/04/2024;1,0208;0,835;1,1339
12/04/2024;1,0205;0,8352;1,1333
12/04/2024;1,0198;0,8346;1,1328
12/04/2024;1,0202;0,8349;1,1328
12/04/2024;1,0197;0,8347;1,1331
12/04/2024;1,0205;0,835;1,1337
12/04/2024;1,0196;0,8345;1,1329
12/04/2024;1,0202;0,8341;1,1329
12/04/2024;1,0209;0,8349;1,1338
12/04/2024;1,021;0,8352;1,1338
12/04/2024;1,0204;0,8354;1,1335
12/04/2024;1,0201;0,8352;1,134
12/04/2024;1,0203;0,8353;1,1339
12/04/2024;1,0203;0,8352;1,133
12/04/2024;1,0207;0,8356;1,1345
12/04/2024;1,0211;0,8357;1,1344
12/04/2024;1,0209;0,8358;1,1348
12/04/2024;1,0206;0,8358;1,1346
12/04/2024;1,0209;0,8362;1,1349
12/04/2024;1,0201;0,8358;1,1344
12/04/2024;1,0203;0,833;1,1345
12/04/2024;1,0188;0,832;1,1328
12/04/2024;1,0196;0,8329;1,1337
12/04/2024;1,0185;0,833;1,1332
12/04/2024;1,0175;0,8323;1,1315
12/04/2024;1,0177;0,8323;1,1326
12/04/2024;1,0102;0,8323;1,1323
12/04/2024;1,0101;0,8324;1,1321
12/04/2024;1,0103;0,8326;1,1317
12/04/2024;1,0099;0,8326;1,1317
12/04/2024;1,0095;0,832;1,1308
12/04/2024;1,0103;0,8323;1,1316
12/04/2024;1,0106;0,8326;1,1317
12/04/2024;1,0107;0,8325;1,1317
12/04/2024;1,0101;0,832;1,1309
12/04/2024;1,0098;0,8315;1,1306
12/04/2024;1,0085;0,831;1,13
12/04/2024;1,0102;0,8317;1,1317
12/04/2024;1,0088;0,8314;1,1303
12/04/2024;1,0098;0,8316;1,1308
12/04/2024;1,01;0,8316;1,1308
12/04/2024;1,0104;0,8319;1,131
12/04/2024;1,0104;0,832;1,1314
12/04/2024;1,0092;0,8312;1,1301
12/04/2024;1,0101;0,8318;1,1308
12/04/2024;1,01;0,8316;1,1307
12/04/2024;1,0107;0,832;1,1313
12/04/2024;1,0111;0,8328;1,1315
12/04/2024;1,01;0,8317;1,1308
12/04/2024;1,0088;0,831;1,1299
12/04/2024;1,007;0,8293;1,128
12/04/2024;1,0033;0,8268;1,1254
12/04/2024;1,0016;0,8247;1,1237
12/04/2024;0,9993;0,8224;1,1216
12/04/2024;0,9985;0,8214;1,1212
12/04/2024;0,9992;0,821;1,1219
12/04/2024;0,999;0,8208;1,1219
12/04/2024;0,9991;0,8209;1,1221
12/04/2024;0,9985;0,8203;1,1218
12/04/2024;0,999;0,8205;1,1223
12/04/2024;0,9982;0,8199;1,1217
12/04/2024;0,9979;0,8197;1,1216
12/04/2024;0,9968;0,8188;1,1218
12/04/2024;0,9965;0,8183;1,1234
12/04/2024;0,9974;0,8187;1,1241
12/04/2024;0,997;0,8184;1,1242
12/04/2024;0,9976;0,8188;1,1247
12/04/2024;0,9981;0,819;1,125
12/04/2024;0,9981;0,8186;1,1246
12/04/2024;0,9975;0,8183;1,1247
12/04/2024;0,9965;0,8171;1,1229
12/04/2024;0,9967;0,8177;1,1282
12/04/2024;0,9957;0,8165;1,1251
12/04/2024;0,9958;0,8166;1,1244
12/04/2024;0,9957;0,8157;1,1247
12/04/2024;0,9954;0,8154;1,1248
12/04/2024;0,9958;0,8147;1,1251
12/04/2024;0,997;0,8154;1,1248
12/04/2024;0,997;0,8153;1,1259
12/04/2024;0,9986;0,8158;1,1267
12/04/2024;0,9991;0,816;1,128
12/04/2024;0,999;0,8155;1,1299
12/04/2024;0,9992;0,8151;1,1295
12/04/2024;1,0004;0,8158;1,1298
12/04/2024;1,001;0,815;1,1302
12/04/2024;1,0022;0,8149;1,1312
12/04/2024;1,0027;0,8144;1,1314
12/04/2024;1,003;0,8136;1,1318
12/04/2024;1,0061;0,8149;1,1344
12/04/2024;1,008;0,8154;1,1357
12/04/2024;1,0087;0,8157;1,1366
12/04/2024;1,0098;0,8152;1,1372
12/04/2024;1,0093;0,8144;1,1368
12/04/2024;1,0111;0,8143;1,1385
12/04/2024;1,0128;0,8146;1,1398
12/04/2024;1,0159;0,8149;1,1421
12/04/2024;1,0207;0,8161;1,1446
12/04/2024;1,0238;0,8168;1,1469
12/04/2024;1,0288;0,8181;1,1502
12/04/2024;1,0339;0,8194;1,1532
12/04/2024;1,0396;0,8207;1,1564
12/04/2024;1,047;0,8216;1,1586
12/04/2024;1,054;0,8221;1,1622
12/04/2024;1,0624;0,823;1,166
12/04/2024;1,0708;0,8244;1,1697
12/04/2024;1,0792;0,8256;1,1727
12/04/2024;1,0845;0,8287;1,1785
12/04/2024;1,0871;0,8304;1,1808
12/04/2024;1,0906;0,8329;1,1852
12/04/2024;1,0931;0,8346;1,1873
12/04/2024;1,0928;0,8373;1,1891
12/04/2024;1,0963;0,8412;1,1934
12/04/2024;1,0993;0,8444;1,1975
12/04/2024;1,1024;0,848;1,1997
12/04/2024;1,108;0,8512;1,2023
12/04/2024;1,1098;0,8544;1,2049
12/04/2024;1,111;0,8568;1,2093
12/04/2024;1,1126;0,8597;1,2105
12/04/2024;1,1199;0,8628;1,213
12/04/2024;1,1231;0,8671;1,2149
12/04/2024;1,1257;0,8696;1,2158
12/04/2024;1,1281;0,8722;1,2174
12/04/2024;1,1308;0,8766;1,2188
12/04/2024;1,1334;0,8783;1,2203
12/04/2024;1,1366;0,8818;1,2205
12/04/2024;1,1392;0,8838;1,2218
12/04/2024;1,1417;0,8873;1,2233
12/04/2024;1,1442;0,8903;1,224
12/04/2024;1,1464;0,8949;1,2249
12/04/2024;1,1488;0,8967;1,2262
12/04/2024;1,151;0,8993;1,2288
12/04/2024;1,1534;0,9025;1,2305
12/04/2024;1,1549;0,9052;1,2311
12/04/2024;1,1567;0,9081;1,2322
12/04/2024;1,1579;0,9104;1,2329
12/04/2024;1,1589;0,9127;1,233
12/04/2024;1,1598;0,9149;1,2335
12/04/2024;1,1608;0,9181;1,2341
12/04/2024;1,1623;0,9202;1,2357
12/04/2024;1,1632;0,9229;1,2362
12/04/2024;1,1636;0,9255;1,2363
12/04/2024;1,165;0,9285;1,237
12/04/2024;1,1658;0,9299;1,2374
12/04/2024;1,1665;0,9315;1,2381
12/04/2024;1,1667;0,9332;1,2381
12/04/2024;1,1674;0,9353;1,2385
12/04/2024;1,1685;0,9377;1,2397
12/04/2024;1,169;0,9397;1,2396
12/04/2024;1,1693;0,9405;1,2397
12/04/2024;1,1697;0,9423;1,24
12/04/2024;1,1699;0,944;1,2404
12/04/2024;1,1704;0,9455;1,2408
12/04/2024;1,1708;0,9472;1,241
12/04/2024;1,1709;0,9491;1,241
12/04/2024;1,171;0,9517;1,2409
12/04/2024;1,1712;0,953;1,2416
12/04/2024;1,1716;0,9537;1,2415
12/04/2024;1,1717;0,9552;1,242
12/04/2024;1,172;0,9566;1,2426
12/04/2024;1,1719;0,958;1,2428
12/04/2024;1,1724;0,9596;1,2433
12/04/2024;1,1729;0,9616;1,2436
12/04/2024;1,1734;0,9633;1,2441
12/04/2024;1,1733;0,965;1,244
12/04/2024;1,174;0,9664;1,2446
12/04/2024;1,1735;0,9679;1,2444
12/04/2024;1,1734;0,9687;1,2444
12/04/2024;1,1737;0,9693;1,2445
13/04/2024;1,1738;0,9707;1,2447
13/04/2024;1,1742;0,9723;1,2453
13/04/2024;1,1743;0,9736;1,2452
13/04/2024;1,1745;0,9746;1,2457
13/04/2024;1,1754;0,9759;1,2461
13/04/2024;1,1752;0,9771;1,2464
13/04/2024;1,1744;0,9777;1,2462
13/04/2024;1,1749;0,9785;1,2466
13/04/2024;1,1754;0,9799;1,2469
13/04/2024;1,1753;0,9812;1,2476
13/04/2024;1,1733;0,9817;1,2472
13/04/2024;1,1749;0,9826;1,2475
13/04/2024;1,1752;0,9836;1,2475
13/04/2024;1,1756;0,9843;1,2476
13/04/2024;1,1758;0,9857;1,248
13/04/2024;1,1755;0,9863;1,2483
13/04/2024;1,1752;0,9886;1,248
13/04/2024;1,175;0,9889;1,248
13/04/2024;1,1747;0,9893;1,2477
13/04/2024;1,1745;0,9903;1,2479
13/04/2024;1,1746;0,991;1,248
13/04/2024;1,174;0,9912;1,2474
13/04/2024;1,1741;0,9916;1,2476
13/04/2024;1,1737;0,9919;1,2476
13/04/2024;1,1743;0,9928;1,2479
13/04/2024;1,1736;0,9932;1,2475
13/04/2024;1,1736;0,9935;1,2477
13/04/2024;1,1734;0,9936;1,2476
13/04/2024;1,1728;0,9938;1,2473
13/04/2024;1,1712;0,9934;1,2469
13/04/2024;1,1709;0,9938;1,2466
13/04/2024;1,1709;0,9938;1,2467
13/04/2024;1,1713;0,994;1,2463
13/04/2024;1,1711;0,9937;1,2458
13/04/2024;1,1707;0,994;1,2456
13/04/2024;1,1708;0,994;1,2458
13/04/2024;1,1705;0,9945;1,2458
13/04/2024;1,1699;0,9945;1,2453
13/04/2024;1,1701;0,9952;1,2457
13/04/2024;1,1692;0,9947;1,2451
13/04/2024;1,1691;0,9951;1,2454
13/04/2024;1,1686;0,9949;1,245
13/04/2024;1,1678;0,9947;1,2444
13/04/2024;1,1655;0,9947;1,2442
13/04/2024;1,1649;0,9947;1,2439
13/04/2024;1,1638;0,9942;1,2435
13/04/2024;1,1638;0,9943;1,2436
13/04/2024;1,1637;0,9947;1,2438
13/04/2024;1,1634;0,995;1,2441
13/04/2024;1,163;0,9946;1,2437
13/04/2024;1,1625;0,9945;1,2437
13/04/2024;1,1632;0,9948;1,2438
13/04/2024;1,1631;0,995;1,2441
13/04/2024;1,1621;0,9946;1,2435
13/04/2024;1,1612;0,994;1,2431
13/04/2024;1,1606;0,9937;1,2428
13/04/2024;1,16;0,9934;1,2425
13/04/2024;1,1593;0,9931;1,2422
13/04/2024;1,1583;0,9924;1,2418
13/04/2024;1,1577;0,9919;1,2417
13/04/2024;1,1574;0,9918;1,2413
13/04/2024;1,1565;0,9907;1,2411
13/04/2024;1,1554;0,99;1,2406
13/04/2024;1,1554;0,9901;1,2408
13/04/2024;1,1546;0,9896;1,2406
13/04/2024;1,1537;0,9891;1,2402
13/04/2024;1,153;0,9885;1,24
13/04/2024;1,1525;0,9882;1,2399
13/04/2024;1,1516;0,9879;1,2397
13/04/2024;1,1509;0,9874;1,2397
13/04/2024;1,1503;0,9871;1,2398
13/04/2024;1,1494;0,9867;1,2392
13/04/2024;1,1484;0,9858;1,2392
13/04/2024;1,1467;0,9844;1,2383
13/04/2024;1,145;0,9829;1,2374
13/04/2024;1,1437;0,9821;1,2369
13/04/2024;1,1424;0,9816;1,2369
13/04/2024;1,1411;0,9808;1,2365
13/04/2024;1,1391;0,9796;1,2361
13/04/2024;1,1369;0,9784;1,2354
13/04/2024;1,1336;0,9772;1,2348
13/04/2024;1,1303;0,9765;1,2342
13/04/2024;1,1283;0,975;1,2337
13/04/2024;1,1267;0,9741;1,2332
13/04/2024;1,1247;0,972;1,2322
13/04/2024;1,1227;0,9692;1,2312
13/04/2024;1,1221;0,9683;1,2312
13/04/2024;1,1212;0,9671;1,2309
13/04/2024;1,1204;0,966;1,2308
13/04/2024;1,1194;0,9643;1,2303
13/04/2024;1,118;0,9623;1,2295
13/04/2024;1,1178;0,9612;1,2297
13/04/2024;1,117;0,959;1,2294
13/04/2024;1,1158;0,9569;1,2279
13/04/2024;1,1158;0,9553;1,228
13/04/2024;1,1155;0,954;1,2277
13/04/2024;1,1149;0,9529;1,2272
13/04/2024;1,1141;0,9514;1,2269
13/04/2024;1,1146;0,9512;1,2271
13/04/2024;1,1138;0,9493;1,2265
13/04/2024;1,1142;0,9485;1,2265
13/04/2024;1,1136;0,9471;1,2258
13/04/2024;1,1129;0,946;1,2258
13/04/2024;1,1127;0,9451;1,2254
13/04/2024;1,1123;0,9437;1,2252
13/04/2024;1,1113;0,9425;1,2244
13/04/2024;1,1103;0,941;1,2239
13/04/2024;1,1103;0,9403;1,2235
13/04/2024;1,1092;0,9383;1,2229
13/04/2024;1,1085;0,9375;1,2226
13/04/2024;1,1085;0,9368;1,2222
13/04/2024;1,1079;0,936;1,2222
13/04/2024;1,1079;0,9357;1,2222
13/04/2024;1,1069;0,9345;1,2217
13/04/2024;1,107;0,9343;1,2218
13/04/2024;1,1068;0,9338;1,2215
13/04/2024;1,1062;0,9326;1,2211
13/04/2024;1,106;0,9321;1,221
13/04/2024;1,1052;0,9313;1,2206
13/04/2024;1,1048;0,931;1,2203
13/04/2024;1,1045;0,9305;1,2204
13/04/2024;1,1044;0,9304;1,2204
13/04/2024;1,1045;0,93;1,2204
13/04/2024;1,1041;0,9296;1,2204
13/04/2024;1,1032;0,9286;1,2197
13/04/2024;1,1035;0,9292;1,2201
13/04/2024;1,1029;0,9286;1,2196
13/04/2024;1,1025;0,9281;1,2193
13/04/2024;1,1023;0,928;1,2192
13/04/2024;1,102;0,9278;1,2192
13/04/2024;1,1022;0,9279;1,2193
13/04/2024;1,1016;0,9274;1,219
13/04/2024;1,1008;0,9263;1,2183
13/04/2024;1,1008;0,9264;1,2185
13/04/2024;1,1007;0,9262;1,2184
13/04/2024;1,1005;0,9264;1,2184
13/04/2024;1,0998;0,9252;1,2176
13/04/2024;1,0989;0,9243;1,2173
13/04/2024;1,0993;0,9242;1,2175
13/04/2024;1,0991;0,9241;1,2172
13/04/2024;1,099;0,9235;1,2172
13/04/2024;1,0987;0,9233;1,217
13/04/2024;1,0983;0,9226;1,2165
13/04/2024;1,0981;0,9227;1,2166
13/04/2024;1,0976;0,9223;1,2163
13/04/2024;1,0973;0,9217;1,2159
13/04/2024;1,0968;0,9214;1,2158
13/04/2024;1,0961;0,9204;1,2151
13/04/2024;1,0955;0,9197;1,2145
13/04/2024;1,0955;0,9192;1,2144
13/04/2024;1,0948;0,9189;1,2141
13/04/2024;1,0941;0,9178;1,2136
13/04/2024;1,0944;0,918;1,2139
13/04/2024;1,0939;0,9173;1,2136
13/04/2024;1,094;0,9171;1,2132
13/04/2024;1,0944;0,9176;1,2147
13/04/2024;1,0939;0,9172;1,2147
13/04/2024;1,0935;0,9171;1,2139
13/04/2024;1,0934;0,9168;1,2142
13/04/2024;1,093;0,9163;1,2138
13/04/2024;1,0923;0,9157;1,2129
13/04/2024;1,0921;0,9154;1,2128
13/04/2024;1,0918;0,9154;1,2125
13/04/2024;1,0914;0,915;1,2124
13/04/2024;1,0906;0,9138;1,2115
13/04/2024;1,0909;0,9139;1,2113
13/04/2024;1,0908;0,914;1,2112
13/04/2024;1,0897;0,9126;1,2103
13/04/2024;1,09;0,9128;1,2109
13/04/2024;1,0894;0,9117;1,2101
13/04/2024;1,0896;0,9124;1,211
13/04/2024;1,0882;0,9106;1,2097
13/04/2024;1,0878;0,9097;1,2095
13/04/2024;1,0873;0,9089;1,2094
13/04/2024;1,087;0,9086;1,2091
13/04/2024;1,0868;0,9076;1,2091
13/04/2024;1,0865;0,9075;1,2086
13/04/2024;1,0865;0,9072;1,2087
13/04/2024;1,086;0,9063;1,2085
13/04/2024;1,0855;0,906;1,2079
13/04/2024;1,0855;0,905;1,2078
13/04/2024;1,0847;0,9039;1,2074
13/04/2024;1,0838;0,9028;1,2071
13/04/2024;1,0835;0,9017;1,2066
13/04/2024;1,0832;0,9009;1,2065
13/04/2024;1,0829;0,8998;1,2062
13/04/2024;1,0819;0,8988;1,2057
13/04/2024;1,082;0,8974;1,2057
13/04/2024;1,0824;0,8976;1,2063
13/04/2024;1,0819;0,8968;1,2059
13/04/2024;1,0814;0,8962;1,2056
13/04/2024;1,0813;0,8954;1,2055
13/04/2024;1,0806;0,8943;1,2051
13/04/2024;1,0801;0,8932;1,2047
13/04/2024;1,0801;0,8927;1,2044
13/04/2024;1,0797;0,8913;1,2043
13/04/2024;1,0797;0,8914;1,2042
13/04/2024;1,0795;0,8907;1,2044
13/04/2024;1,0794;0,8896;1,2041
13/04/2024;1,0798;0,8897;1,2045
13/04/2024;1,0795;0,8888;1,2043
13/04/2024;1,0791;0,8879;1,204
13/04/2024;1,0793;0,8877;1,2039
13/04/2024;1,0791;0,8866;1,2042
13/04/2024;1,0788;0,8856;1,2037
13/04/2024;1,0786;0,8847;1,204
13/04/2024;1,0788;0,8842;1,2037
13/04/2024;1,078;0,8827;1,2032
13/04/2024;1,0782;0,8818;1,2037
13/04/2024;1,0782;0,8812;1,2035
13/04/2024;1,0783;0,8805;1,2032
13/04/2024;1,0783;0,8801;1,2033
13/04/2024;1,0785;0,8799;1,2032
13/04/2024;1,0784;0,8791;1,2028
13/04/2024;1,0785;0,8786;1,2031
13/04/2024;1,0783;0,8779;1,203
13/04/2024;1,0778;0,877;1,2027
13/04/2024;1,0779;0,8763;1,2023
13/04/2024;1,0776;0,8753;1,2024
13/04/2024;1,0773;0,8752;1,2053
13/04/2024;1,0773;0,8744;1,205
