time_hours,LTC 1 (x=8.0m)_elevation_m,LTC 2 (x=10.0m)_elevation_m,LTC 3 (x=12.5m)_elevation_m,LTC 1 (x=8.0m)_depth_m,LTC 2 (x=10.0m)_depth_m,LTC 3 (x=12.5m)_depth_m
164.0,1.2073133468388044,1.2072323651028871,1.2038067079658132,3.7926866531611956,3.792767634897113,3.7961932920341868
165.0,1.2084933156727489,1.208403119448671,1.2044959453369717,3.791506684327251,3.791596880551329,3.795504054663028
166.0,1.2097686776732728,1.209670737337174,1.2052601698467302,3.7902313223267274,3.790329262662826,3.7947398301532695
167.0,1.2111360645874656,1.21104213655076,1.2060914212649712,3.788863935412534,3.78895786344924,3.793908578735029
168.0,1.2125969093842321,1.2125193000961387,1.2069940235468597,3.7874030906157676,3.7874806999038615,3.7930059764531405
169.0,1.2141541390796382,1.214121593260615,1.207956988766068,3.785845860920362,3.7858784067393847,3.792043011233932
170.0,1.2158064634433738,1.2158214273884302,1.2090025759335086,3.784193536556626,3.7841785726115695,3.790997424066491
171.0,1.2175476263310605,1.2176142305681747,1.2101300115489488,3.7824523736689395,3.7823857694318255,3.789869988451051
172.0,1.2193742083989165,1.2194949204469083,1.2113309124371752,3.7806257916010835,3.780505079553092,3.788669087562825
173.0,1.2212752570783674,1.2214667297058792,1.2126036603556127,3.7787247429216326,3.778533270294121,3.7873963396443875
174.0,1.223249895094793,1.2235269803182083,1.213954574008114,3.776750104905207,3.7764730196817915,3.786045425991886
175.0,1.2252854003567097,1.2256764475957376,1.2153686415645488,3.77471459964329,3.7743235524042626,3.784631358435451
176.0,1.2273722276442287,1.2278997959169415,1.2168464600930036,3.7726277723557713,3.7721002040830585,3.7831535399069964
177.0,1.2295003007762475,1.2301766839442467,1.2183808630378752,3.7704996992237527,3.7698233160557533,3.781619136962125
178.0,1.2316563722085734,1.2324841628656213,1.2199614019273,3.7683436277914266,3.7675158371343787,3.7800385980727
179.0,1.2338238833795114,1.2347995271075924,1.2215802115254522,3.7661761166204886,3.7652004728924076,3.778419788474548
180.0,1.235984264277426,1.2370991605748294,1.223223279007803,3.764015735722574,3.7629008394251704,3.776776720992197
